layer1,layer2,actFunc,learning,mse,mae
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.5120173692703247,1.0425193309783936
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.5236307382583618,1.0547698736190796
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.5530163049697876,1.0619595050811768
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.5811129808425903,1.0659385919570925
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.6054909229278564,1.0784443616867063
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.6128100156784058,1.0930393934249878
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.6605242490768433,1.1171534061431885
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.6650185585021973,1.0946385860443115
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.7548439502716064,1.1487655639648438
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.7782096862792969,1.147770643234253
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.7812647819519043,1.0541174411773682
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.8545581102371216,1.1260828971862793
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.9038835763931277,1.131934404373169
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.9973629713058472,1.2013437747955322
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.0292861461639404,1.2025635242462158
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.1015431880950928,1.2070375680923462
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.123483419418335,1.2310158014297483
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.24562931060791,1.278292536735535
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.3365063667297363,1.2738163471221924
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.3879313468933105,1.2126917839050293
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,2.434637546539306,1.297754168510437
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.6057496070861816,1.3763482570648191
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.6064696311950684,1.405260682106018
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.619994640350342,1.364286184310913
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.6455085277557373,1.3590092658996582
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.671714305877685,1.3438900709152222
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.688709020614624,1.3961507081985474
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.696688413619995,1.3608474731445312
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.7125818729400635,1.3977501392364502
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.7177178859710693,1.4049758911132812
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.79516077041626,1.4394450187683103
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.8287179470062256,1.435326099395752
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.875993013381958,1.4277465343475342
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,2.9298346042633057,1.4850326776504517
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.9360504150390625,1.474913477897644
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.958209276199341,1.4874961376190186
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.959385871887207,1.48570716381073
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.9979374408721924,1.4699538946151731
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.008122205734253,1.500866413116455
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.031513929367065,1.5060126781463623
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.0607872009277344,1.4575250148773191
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.0815556049346924,1.5145161151885986
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.10874342918396,1.536102294921875
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.1313016414642334,1.538561224937439
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.140240430831909,1.5140182971954346
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.1409122943878174,1.5618815422058103
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,3.145570516586304,1.533210039138794
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.147099256515503,1.5550554990768433
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,3.151412010192871,1.5547103881835938
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.155341625213623,1.551616907119751
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.1619207859039307,1.553615927696228
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.172508001327514,1.565007567405701
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.178457498550415,1.5403740406036377
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.193978309631348,1.5667585134506226
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.194901466369629,1.5683578252792358
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.1955831050872803,1.5692421197891235
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.202676296234131,1.5654215812683103
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2035419940948486,1.5716460943222046
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2035458087921143,1.571736216545105
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2035670280456543,1.5714982748031616
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.203571557998657,1.5718491077423096
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,3.2035930156707764,1.5714280605316162
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.2035973072052,1.571418285369873
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2036027908325195,1.5719274282455444
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.203603029251098,1.571405053138733
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.203618288040161,1.5713751316070557
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2036311626434326,1.5713508129119873
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2036900520324707,1.572073221206665
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2037160396575928,1.5721070766448977
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.203739643096924,1.5721358060836792
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2037484645843506,1.5711867809295654
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2037954330444336,1.571135640144348
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.2038400173187256,1.5710159540176392
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.203951120376587,1.570992350578308
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.2040069103240967,1.570947766304016
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.204050779342652,1.5709145069122314
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.204051733016968,1.5709139108657837
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2040936946868896,1.5708835124969482
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.204185485839844,1.57251238822937
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.204185485839844,1.5725122690200806
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,3.2041985988616943,1.5708123445510864
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2042076587677,1.5708065032958984
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2042717933654785,1.5725672245025637
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.204487562179565,1.5706416368484497
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.204643487930298,1.5705602169036863
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2048685550689697,1.5708385705947876
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.2049107551574707,1.570116639137268
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.204986810684204,1.570399522781372
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.205036401748657,1.570380926132202
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2050514221191406,1.5729618072509766
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.205073356628418,1.572971224784851
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.205089807510376,1.5703551769256592
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2053914070129395,1.57023286819458
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2054073810577397,1.5702269077301023
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.2054362297058105,1.57311749458313
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2055015563964844,1.573142409324646
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.2055368423461914,1.570177674293518
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2058145999908447,1.5732558965682983
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.205937147140503,1.5700352191925049
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.2059855461120605,1.5700188875198364
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.206123352050781,1.5699729919433594
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.206381559371948,1.573443055152893
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.2065117359161377,1.5708909034729004
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.206709623336792,1.5697903633117676
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,3.2069427967071533,1.5697225332260132
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.207161664962769,1.5736721754074097
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.20721697807312,1.5736873149871826
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2079737186431885,1.569447636604309
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.208035945892334,1.5694313049316406
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.2083325386047363,1.5712679624557495
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.208625555038452,1.5740433931350708
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.208640813827514,1.574046969413757
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.208703756332397,1.574061632156372
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2090203762054443,1.5691993236541748
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2091567516326904,1.5741645097732544
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2094650268554688,1.5691012144088743
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2098991870880127,1.5743244886398315
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.20998477935791,1.5689908266067505
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2101778984069824,1.5689512491226196
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2107203006744385,1.5744909048080444
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.211693525314331,1.5690155029296875
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.212913990020752,1.568439483642578
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.213901996612549,1.5750595331192017
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.214139699935913,1.575098156929016
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2144932746887207,1.5681782960891724
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.214827537536621,1.5681254863739014
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.214939594268799,1.568107843399048
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.215057611465454,1.5752437114715576
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2156436443328857,1.5753337144851685
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2162563800811768,1.5679079294204712
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2187163829803467,1.5675604343414309
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.218952178955078,1.5730323791503906
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.219007968902588,1.5758121013641355
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2200920581817627,1.5759549140930176
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.220127820968628,1.5759596824645996
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2210052013397217,1.567261815071106
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2220335006713867,1.5761994123458862
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.224301815032959,1.5668638944625854
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2253198623657227,1.566747546195984
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.226608991622925,1.5666041374206543
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.22914981842041,1.566332459449768
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2294888496398926,1.5770360231399536
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.230688571929932,1.5771586894989014
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2308411598205566,1.5661593675613403
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.232168674468994,1.56602680683136
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.232520341873169,1.56599223613739
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2330400943756104,1.565941572189331
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.233283281326294,1.5774153470993042
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.234093427658081,1.565840244293213
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.234797477722168,1.5657734870910645
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2352797985076904,1.57760488986969
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.235588788986206,1.565699338912964
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2400851249694824,1.5780388116836548
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2416911125183105,1.5781773328781128
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.244147300720215,1.5783836841583252
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.247459888458252,1.5786521434783936
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,3.257310390472412,1.5637179613113403
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.2615463733673096,1.5636385679244995
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2615976333618164,1.5820904970169067
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.265869140625,1.5633448362350464
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2662596702575684,1.5838299989700315
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.267892360687256,1.5632108449935913
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2743654251098637,1.5867066383361816
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.2769272327423096,1.5626368522644043
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.286846876144409,1.5640896558761597
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.293461561203003,1.5654009580612185
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.302153348922729,1.5954878330230713
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.3128061294555664,1.5985180139541626
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.3142740726470947,1.5989235639572144
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.318434715270996,1.6000590324401855
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.3495290279388428,1.607965350151062
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.352294445037842,1.6086255311965942
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.3628108501434326,1.6110824346542358
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.371579170227051,1.6130694150924685
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.3769681453704834,1.614264965057373
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.377048969268799,1.5790133476257324
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.379060983657837,1.6147242784500122
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.3792474269866943,1.579320192337036
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.39125657081604,1.5809636116027832
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.391693353652954,1.5810226202011108
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.4067656993865967,1.58301043510437
