layer1,layer2,actFunc,learning,mse,mae
110,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.742815375328064,0.6471995711326599
80,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7428241968154907,0.6580471396446228
40,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7430623173713684,0.6566067337989807
30,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.743299126625061,0.6580814719200134
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7434282302856445,0.6954249143600464
80,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7448850274085999,0.656076967716217
90,60,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7451978325843811,0.6587899327278137
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7463972568511963,0.6773107051849365
90,40,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7465425133705139,0.6929705739021301
30,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7474750280380249,0.6538644433021545
40,40,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7475717067718506,0.6765759587287903
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7479903697967529,0.6783942580223083
70,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7481273412704468,0.6633759140968323
130,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7483599185943604,0.675646960735321
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7492145299911499,0.6583626866340637
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.749735414981842,0.6575046181678772
110,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7503737211227417,0.659076452255249
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7505902647972107,0.6587476134300232
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7512033581733704,0.6806100010871887
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7515289783477783,0.6586465239524841
70,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7515901327133179,0.6646167039871216
50,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7524935603141785,0.6590900421142578
70,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7531086206436157,0.6603161096572876
30,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7531534433364868,0.6590282917022705
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7540386319160461,0.6611844897270203
80,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7564688920974731,0.667108416557312
80,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7575446963310242,0.6654568314552307
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.7583368420600891,0.6929486393928528
40,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7583774924278259,0.6859200596809387
110,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7585020661354065,0.6868231296539307
50,60,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7585142850875854,0.6900996565818787
70,20,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7593519687652588,0.6859623193740845
110,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7596148252487183,0.685763418674469
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7605807185173035,0.686462938785553
130,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7606871128082275,0.6882880926132202
40,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7611973285675049,0.6861401796340942
60,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7612301111221313,0.6893513202667236
80,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7617195844650269,0.6615718007087708
110,60,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7633287906646729,0.7091349363327026
130,40,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7638667225837708,0.7176178693771362
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.764000654220581,0.6862431764602661
90,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7656270265579224,0.6929765343666077
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7661874294281006,0.7008119821548462
60,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.766412079334259,0.6627376079559326
60,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.766991913318634,0.6638660430908203
60,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7675418853759766,0.6945955753326416
60,60,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7692722082138062,0.6962776184082031
60,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7698187232017517,0.6917127370834351
70,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.771104633808136,0.6654807925224304
30,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7713090181350708,0.6659640073776245
60,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7714406847953796,0.6644487380981445
60,20,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7720828652381897,0.669087290763855
60,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7723165154457092,0.7077392339706421
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7733739018440247,0.692616879940033
80,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7734026312828064,0.6895570158958435
40,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7735746502876282,0.666411817073822
80,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7736841440200806,0.6979442834854126
130,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.7740268111228943,0.6698597073554993
70,40,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7743996381759644,0.6774951219558716
130,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.7748381495475769,0.6922808289527893
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7768441438674927,0.6993943452835083
80,40,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7770511507987976,0.6840314865112305
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7784259915351868,0.702758252620697
90,60,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7795120477676392,0.6703994870185852
30,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7805254459381104,0.683026134967804
130,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7821543216705322,0.6703274846076965
30,40,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7829498648643494,0.7068503499031067
40,20,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7839658260345459,0.6801161170005798
70,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7843068242073059,0.7033957242965698
130,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7846249938011169,0.6845977306365967
80,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7847959399223328,0.6941840052604675
40,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7851430177688599,0.7008810043334961
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7856152057647705,0.6807467937469482
80,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7857984900474548,0.6728236079216003
90,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7866763472557068,0.7158815264701843
80,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7879616022109985,0.705919623374939
50,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7890121340751648,0.6934300661087036
90,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.78914475440979,0.6727533936500549
40,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7902289032936096,0.7007322907447815
80,20,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7911798357963562,0.6752883791923523
60,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7919358611106873,0.6793032288551331
110,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7921480536460876,0.7071086764335632
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.7936102747917175,0.6667746305465698
130,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7938884496688843,0.7124655842781067
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7941735982894897,0.7113965749740601
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.795819878578186,0.709719717502594
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7958845496177673,0.7103383541107178
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7966963648796082,0.6890901327133179
80,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.79673832654953,0.6783554553985596
40,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.7977815270423889,0.7169109582901001
50,20,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.7978214025497437,0.6785556674003601
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.7979833483695984,0.6946091055870056
60,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.799091100692749,0.727358877658844
110,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.79926598072052,0.727936327457428
40,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8003275394439697,0.6856067776679993
110,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8005499243736267,0.6601945757865906
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.801117479801178,0.6774132251739502
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8021376132965088,0.7067760229110718
40,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8033884763717651,0.6807729601860046
130,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8059156537055969,0.6830338835716248
80,60,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8094902038574219,0.7164393663406372
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8097115755081177,0.6865705847740173
50,60,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8169831037521362,0.7244298458099365
80,60,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8184710144996643,0.7289464473724365
130,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8196133375167847,0.7318115234375
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8205265402793884,0.6918038129806519
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8210223317146301,0.692557692527771
80,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8212029337882996,0.7369422912597656
60,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.823715090751648,0.7060067653656006
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8241586089134216,0.7110931873321533
130,60,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8242258429527283,0.7246426939964294
60,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8243634104728699,0.7120925188064575
90,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8257760405540466,0.6880564093589783
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8258708715438843,0.6954397559165955
60,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.826399028301239,0.6950720548629761
60,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8264886140823364,0.7284249067306519
60,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8280228972434998,0.6812790036201477
60,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.828449010848999,0.7624789476394653
60,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8312922120094299,0.7370377779006958
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8318811058998108,0.7217258214950562
130,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.832687497138977,0.733246386051178
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8338557481765747,0.7308804988861084
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8340961337089539,0.6988784074783325
40,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8347805142402649,0.6916732788085938
50,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8366441130638123,0.6997286677360535
110,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8383360505104065,0.7152604460716248
80,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8405467867851257,0.7044021487236023
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8406426906585693,0.7424934506416321
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8457750082015991,0.705474853515625
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.845777153968811,0.7065803408622742
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8469215035438538,0.7359908223152161
130,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8470218777656555,0.7378500699996948
80,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8470973372459412,0.7436204552650452
40,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8492522835731506,0.7261647582054138
80,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.8493795990943909,0.751074492931366
130,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8523289561271667,0.7127290368080139
70,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8541394472122192,0.7020938992500305
50,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8556799292564392,0.7551887035369873
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8575991988182068,0.6832201480865479
130,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8601793646812439,0.715140163898468
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8609602451324463,0.749040424823761
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.8612560629844666,0.7711837887763977
110,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8618575930595398,0.7081042528152466
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.8631567358970642,0.7607612609863281
130,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8645617365837097,0.7165117859840393
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8651991486549377,0.7176639437675476
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8659380078315735,0.7217140197753906
80,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8668152689933777,0.7045860886573792
60,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.868270218372345,0.7016311883926392
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.871042013168335,0.6954353451728821
80,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8721610307693481,0.7563374638557434
80,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.872756838798523,0.7487272620201111
40,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8734474778175354,0.7196952700614929
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8798332214355469,0.7220641374588013
60,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8844897747039795,0.7275117635726929
40,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8899087309837341,0.7339210510253906
50,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8903579711914062,0.7121217250823975
130,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8904722929000854,0.7779407501220703
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8911181688308716,0.7595374584197998
90,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.8917030096054077,0.7327806949615479
70,60,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.8937925100326538,0.7312207818031311
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.8947261571884155,0.7337425351142883
70,20,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.9013710021972656,0.7487708926200867
130,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.903308093547821,0.690076470375061
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.9167287349700928,0.7788320183753967
60,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.9247318506240844,0.7476040124893188
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9247719645500184,0.742960512638092
130,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.9250858426094056,0.7486363649368286
60,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9259909391403198,0.7639015316963196
80,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9319331049919128,0.7747730612754822
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9323405027389526,0.7330673933029175
130,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.93309223651886,0.7512784600257874
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9336355924606324,0.7956145405769348
60,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.937738597393036,0.7543544173240662
30,40,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9392945766448976,0.7293323278427124
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.9409512877464294,0.7698325514793396
50,20,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.942471444606781,0.7892885804176331
30,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.945745289325714,0.7721112370491028
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.946874976158142,0.7440747618675232
130,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.9490854740142822,0.7902019619941711
130,60,<class 'torch.nn.modules.activation.ReLU'>,0.03,0.952040433883667,0.795492947101593
80,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,0.9529146552085876,0.7559673190116882
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9599413275718688,0.7319945693016052
30,60,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.9631860256195068,0.7562913298606873
40,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9717289805412292,0.8006965517997742
30,20,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.9748902916908264,0.7987674474716187
50,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.978582501411438,0.777026891708374
130,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.9833561182022096,0.80914306640625
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,0.9929796457290648,0.8089757561683655
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.993560552597046,0.7716870903968811
40,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,0.9943129420280457,0.7832047343254089
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.00590717792511,0.7684516906738281
40,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,1.0184608697891235,0.8305701017379761
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.036324977874756,0.8018665313720703
130,20,<class 'torch.nn.modules.activation.ReLU'>,0.03,1.0481294393539429,0.8384808897972107
130,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0624182224273682,0.8393169045448303
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,1.0644270181655884,0.8132774233818054
40,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,1.071224331855774,0.8475118279457092
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.0755268335342407,0.8448171019554138
80,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0759196281433103,0.8453643321990967
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.082126498222351,0.753127932548523
90,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.0834126472473145,0.8225581049919128
40,60,<class 'torch.nn.modules.activation.ReLU'>,0.03,1.0993741750717163,0.8286406993865967
80,40,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.10670268535614,0.8613889217376709
80,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1400760412216189,0.8722693920135498
130,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.141736388206482,0.9045515656471252
40,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.153314471244812,0.8822324275970459
80,40,<class 'torch.nn.modules.activation.ReLU'>,0.03,1.1540237665176392,0.8858879208564758
40,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.1576409339904783,0.884170651435852
60,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,1.16917085647583,0.8926456570625305
60,60,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1766804456710815,0.870841920375824
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,1.2075251340866089,0.9115161895751952
40,60,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.243303298950195,0.9110168218612672
110,60,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.2509148120880127,0.9191827178001404
50,20,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.2622264623641968,0.9369103312492372
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,1.2758324146270752,0.9706948399543762
60,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,1.2866063117980957,0.9806715846061708
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.298756718635559,0.9440599083900452
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,1.3521937131881714,0.966230034828186
50,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,1.4265825748443604,0.9168832302093506
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.5633991956710815,1.0043364763259888
70,20,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8494031429290767,1.1637914180755615
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.5757763385772705,1.3798750638961792
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.678642511367798,1.3846862316131592
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.678642749786377,1.3846895694732666
50,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.678717613220215,1.3849432468414309
110,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6787331104278564,1.3843340873718262
40,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.678762912750244,1.3850197792053225
30,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6788434982299805,1.3851263523101809
130,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6788737773895264,1.3841465711593628
40,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.678922414779663,1.38521146774292
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6789474487304688,1.3852356672286987
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.6790122985839844,1.3852946758270264
130,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6790504455566406,1.3839786052703855
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,2.6791341304779053,1.385392427444458
60,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6792030334472656,1.383862853050232
130,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.679321765899658,1.3855223655700684
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6793854236602783,1.3855618238449097
110,20,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.679749727249145,1.3857624530792236
90,20,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.679925441741944,1.3858472108840942
70,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.680773973464966,1.3861920833587646
40,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6811065673828125,1.382997751235962
90,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6812455654144287,1.382951736450195
130,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.681313991546631,1.382929444313049
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.681485652923584,1.3864305019378662
40,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.681762218475342,1.3827906847000122
80,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.682125806808472,1.386620283126831
90,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6822242736816406,1.3826576471328735
