layer1,layer2,actFunc,learning,mse,mae
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2032384872436523,1.5630053281784058
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.372878313064575,1.2867274284362793
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.1795125007629395,1.5683201551437378
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.182648181915283,1.571503758430481
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.224936008453369,1.1299718618392944
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.006624460220337,1.1413055658340454
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.070042133331299,1.1983915567398071
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.1811716556549072,1.5707865953445435
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1855885982513428,1.5724737644195557
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.7911028861999512,1.0916422605514526
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.7503769397735596,1.4016622304916382
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.6350595951080322,1.6140834093093872
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2186193466186523,1.561168909072876
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.1853268146514893,1.5723998546600342
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.1166341304779053,1.5561543703079224
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.2069168090820312,1.5761942863464355
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.0664992332458496,1.1303982734680176
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.6555482149124146,1.0532972812652588
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.9556411504745483,1.1720612049102783
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.198146343231201,1.563744068145752
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1803412437438965,1.5701320171356201
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.8304609060287476,1.1234912872314453
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.7990009784698486,1.4174445867538452
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.090339183807373,1.7194117307662964
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.1804769039154053,1.5702718496322632
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.1805241107940674,1.5703155994415283
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.989201068878174,1.5070488452911377
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1832797527313232,1.5717453956604004
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.9933668375015259,1.2129567861557007
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.9989027976989746,1.1340031623840332
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.2187161445617676,1.2658590078353882
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.244332790374756,1.564974069595337
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1956279277801514,1.564148187637329
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.5818074941635132,0.9902146458625793
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.7193541526794434,1.3935158252716064
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.2865025997161865,1.5880730152130127
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.1930806636810303,1.5741238594055176
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.1215438842773438,1.157466173171997
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.790644645690918,1.3895891904830933
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1883914470672607,1.5731755495071411
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.147287130355835,1.12735915184021
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.9962159395217896,1.072061538696289
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.1699416637420654,1.2760905027389526
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.1889774799346924,1.5733065605163574
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.262151002883911,1.5814518928527832
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4888718128204346,0.9629313349723816
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.653730869293213,1.3810681104660034
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.3985252380371094,1.5899202823638916
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.180086374282837,1.5697544813156128
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.9835907220840454,1.1514055728912354
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.9073240756988525,1.4581129550933838
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1928231716156006,1.5740768909454346
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.0063600540161133,1.2243009805679321
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8202850818634033,1.141858458518982
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.087646484375,1.2098536491394043
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.214495897293091,1.577096939086914
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.272902011871338,1.5844814777374268
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.7099437713623047,1.0790200233459473
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.804900884628296,1.4167817831039429
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.2089035511016846,1.576442003250122
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.28275203704834,1.5871065855026245
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.2132132053375244,1.2353636026382446
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.4683070182800293,1.3107948303222656
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.180157423019409,1.5688278675079346
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.0213418006896973,1.2360469102859497
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.9219111204147339,1.1281815767288208
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.274660348892212,1.321868658065796
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2652533054351807,1.5823453664779663
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.212733030319214,1.5768965482711792
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.6562238931655884,0.980689287185669
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.769313097000122,1.408995270729065
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.3812880516052246,1.6084564924240112
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.184032440185547,1.5720049142837524
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.5124320983886719,0.9299930334091187
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.527855396270752,1.332971453666687
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.180772066116333,1.5705187320709229
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.99337637424469,1.147775650024414
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.127812623977661,1.0883129835128784
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.05952525138855,1.2559711933135986
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.519686460494995,1.6308188438415527
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1834282875061035,1.5669163465499878
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.5447710752487183,1.0286098718643188
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.532712697982788,1.3523271083831787
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.6199793815612793,1.612768292427063
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.180577516555786,1.5703625679016113
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.4355061054229736,0.9576133489608765
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.5742928981781006,1.3369566202163696
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1964521408081055,1.5747027397155762
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.9849622249603271,1.202959656715393
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.9337211847305298,1.1154558658599854
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.2124273777008057,1.1986478567123413
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2682011127471924,1.5831795930862427
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1820883750915527,1.5712636709213257
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4148584604263306,0.9558857083320618
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.4584736824035645,1.3089090585708618
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.296827793121338,1.5906484127044678
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.180203437805176,1.5687569379806519
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.9581891298294067,1.1207140684127808
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.667827844619751,1.3828519582748413
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1992502212524414,1.5635759830474854
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.0688974857330322,1.1312123537063599
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.172983407974243,1.1029150485992432
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.1054000854492188,1.2132999897003174
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.393707036972046,1.5893155336380005
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.184739589691162,1.5722274780273438
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.3584773540496826,0.963095486164093
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.453366994857788,1.3033581972122192
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.844547986984253,1.6455811262130737
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2157771587371826,1.5614758729934692
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.6344314813613892,1.0338093042373657
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.5332913398742676,1.3213404417037964
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.181131601333618,1.5679534673690796
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.0486106872558594,1.1600558757781982
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.7893717288970947,1.0585612058639526
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.059711217880249,1.1728713512420654
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2303080558776855,1.5787036418914795
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.247948169708252,1.5657941102981567
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.7832732200622559,1.0367850065231323
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.3665571212768555,1.2715575695037842
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.72021222114563,1.6241928339004517
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.237849473953247,1.579379677772522
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.0419018268585205,1.184607744216919
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.358752489089966,1.2653231620788574
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.202697515487671,1.575635552406311
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.036555290222168,1.1354652643203735
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.091221570968628,1.1318172216415405
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.0786080360412598,1.1995182037353516
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.194359064102173,1.574351191520691
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.183372974395752,1.5717791318893433
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.5521405935287476,0.9671791791915894
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.4733316898345947,1.3224900960922241
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.066405296325684,1.679259181022644
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.1817514896392822,1.5676116943359375
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.127570629119873,1.1486736536026
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.4503846168518066,1.2993724346160889
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.191974639892578,1.5647971630096436
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.2511508464813232,1.1312947273254395
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.23005747795105,1.1410266160964966
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.9303051233291626,1.1350494623184204
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.1806447505950928,1.5704190731048584
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1893134117126465,1.5653356313705444
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.6058598756790161,0.9722397923469543
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.471576452255249,1.2988616228103638
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.577939748764038,1.638818621635437
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.223182201385498,1.5606987476348877
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.83078134059906,1.0450122356414795
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.4318830966949463,1.2959322929382324
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.193174123764038,1.5741409063339233
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.2214062213897705,1.1290377378463745
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.2654268741607666,1.1479977369308472
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.0344510078430176,1.1314915418624878
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.19809627532959,1.5637518167495728
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1811249256134033,1.5707577466964722
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4994512796401978,0.9622183442115784
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.2894623279571533,1.238340973854065
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.623650550842285,1.6446930170059204
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.180290699005127,1.5686419010162354
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.3497257232666016,0.9422422051429749
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.5350661277770996,1.310949683189392
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1986303329467773,1.5750454664230347
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.111955404281616,1.1280853748321533
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8303288221359253,1.1059610843658447
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.058203935623169,1.2095240354537964
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.186201572418213,1.572640061378479
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.189664602279663,1.573454737663269
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4551063776016235,0.9817095398902893
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.3048040866851807,1.275561809539795
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.7723007202148438,1.6619493961334229
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.1881678104400635,1.5731244087219238
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.0266523361206055,1.1219390630722046
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.526364326477051,1.2835582494735718
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.184661865234375,1.5665112733840942
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.973869800567627,1.176245927810669
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8886209726333618,1.086493968963623
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.076934337615967,1.1971994638442993
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.18546199798584,1.566277027130127
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1954879760742188,1.5641714334487915
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4815188646316528,0.9548272490501404
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.3177359104156494,1.2718218564987183
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.407454252243042,1.5910232067108154
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.203749179840088,1.5757793188095093
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.1953158378601074,1.0799041986465454
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.388362169265747,1.2686066627502441
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.183201313018799,1.5717167854309082
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.980082392692566,1.1597872972488403
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.559907078742981,0.9828702807426453
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.008833408355713,1.223829984664917
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.250809907913208,1.5664280652999878
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.1799981594085693,1.5692905187606812
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.49282968044281,0.9760077595710754
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.0285515785217285,1.1869947910308838
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.271728277206421,1.5707173347473145
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.28912091255188,1.573921799659729
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.5623953342437744,0.9257472157478333
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.4602341651916504,1.2904818058013916
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.192688465118408,1.5740519762039185
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.0701887607574463,1.1312942504882812
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8481959104537964,1.0438967943191528
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.0085489749908447,1.2124048471450806
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.1843841075897217,1.5721179246902466
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.232250928878784,1.5788823366165161
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4198029041290283,0.9473161101341248
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.28421688079834,1.286461591720581
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.223400831222534,1.5606768131256104
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.1855740547180176,1.566245675086975
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.1311140060424805,1.206122636795044
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.491640329360962,1.3268030881881714
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1993722915649414,1.575157642364502
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.980488896369934,1.1611367464065552
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.1294658184051514,1.1157737970352173
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.0130038261413574,1.1901977062225342
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.2541229724884033,1.5807019472122192
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.203533172607422,1.5757502317428589
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.3810830116271973,0.944474458694458
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.275009870529175,1.2243980169296265
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.207801580429077,1.576305627822876
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.1801488399505615,1.5688420534133911
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.992674469947815,1.1035696268081665
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.4102697372436523,1.264032006263733
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.223137855529785,1.5780121088027954
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.9765905141830444,1.1639988422393799
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8921725749969482,1.1192115545272827
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.987074613571167,1.195991039276123
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.645648956298828,1.647411823272705
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.195432424545288,1.5745346546173096
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4863617420196533,0.9443784356117249
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.0125410556793213,1.1826858520507812
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.2479360103607178,1.5657916069030762
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2402842044830322,1.5795882940292358
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.4212257862091064,0.9227451086044312
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.5005991458892822,1.3162766695022583
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1814522743225098,1.5677688121795654
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.441971778869629,1.1460286378860474
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.7292178869247437,1.004681944847107
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.1956899166107178,1.2907503843307495
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.40104341506958,1.590233564376831
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.3097681999206543,1.593720555305481
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.4938207864761353,1.0356531143188477
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.0338962078094482,1.208019495010376
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.185798168182373,1.5661836862564087
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.181385040283203,1.5678044557571411
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.4708716869354248,0.9706586599349976
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.301096200942993,1.2165485620498657
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.185781240463257,1.5661883354187012
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,2.067403554916382,1.1312031745910645
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.9071143865585327,1.0647660493850708
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.958113193511963,1.1654057502746582
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,4.02781867980957,1.7085741758346558
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.180260181427002,1.5700353384017944
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.677724838256836,0.9743363261222839
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.8300100564956665,1.1203902959823608
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.2618651390075684,1.5813685655593872
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.2905385494232178,1.5741713047027588
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.889083743095398,0.9645172357559204
