layer1,layer2,actFunc,learning,mse,mae
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9892443418502808,0.5653601288795471
110,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,0.9949493408203124,0.5488059520721436
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,0.9965505599975586,0.6258275508880615
90,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,0.9966520071029664,0.4841386675834656
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,0.9985868334770204,0.4415129423141479
110,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,0.9994264841079712,0.457562118768692
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.0000580549240112,0.4105666875839233
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0008258819580078,0.6051466464996338
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.005887150764465,0.4672320783138275
110,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0060245990753174,0.6358718872070312
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0075830221176147,0.5569082498550415
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0078192949295044,0.6410294771194458
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0089653730392456,0.6125339865684509
110,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0118175745010376,0.6306575536727905
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.0122023820877075,0.4662124514579773
70,110,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0125073194503784,0.6240479350090027
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0212550163269043,0.5421995520591736
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0228644609451294,0.6073401570320129
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.023673415184021,0.5989879369735718
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.0244686603546145,0.4721844792366028
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.0272856950759888,0.443695604801178
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.0287102460861206,0.4626792669296264
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0297048091888428,0.6043621301651001
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.036852478981018,0.6307753324508667
90,110,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0379705429077148,0.5889996290206909
50,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.039890170097351,0.5190091729164124
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0442180633544922,0.6084644198417664
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0471185445785522,0.6316911578178406
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.05015766620636,0.6074345111846924
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.0512088537216189,0.4899276793003082
110,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0529475212097168,0.6166472434997559
70,110,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.0538967847824097,0.576701819896698
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.056224346160889,0.4874305129051208
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0580589771270752,0.5842366218566895
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0609010457992554,0.6612573862075806
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0613718032836914,0.6543838977813721
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0636948347091677,0.6364530324935913
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0638060569763184,0.6130237579345703
110,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.0654338598251345,0.5713030099868774
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.0715395212173462,0.7355048656463623
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.073866367340088,0.6418873071670532
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0770047903060913,0.559609055519104
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.0795334577560425,0.560104250907898
110,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.081435203552246,0.6641414165496826
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0816364288330078,0.7059963345527649
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0819023847579956,0.6351604461669922
90,110,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.0833494663238523,0.5080881118774414
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0886054039001465,0.6373807191848755
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.090833306312561,0.6660974025726318
90,110,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.0912246704101562,0.5452680587768555
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.0922383069992063,0.6245251893997192
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.0930496454238892,0.5357692241668701
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.0942764282226562,0.5618151426315308
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.103879690170288,0.5749235153198242
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.1057978868484497,0.6490912437438965
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.1058802604675293,0.6631879806518555
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.108951210975647,0.6447529792785645
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.1111263036727903,0.4837760925292969
90,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.1145057678222656,0.7031276226043701
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.116749286651611,0.4697865843772888
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.1178337335586548,0.6058342456817627
70,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.1185154914855957,0.6825146675109863
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1209383010864258,0.5790590643882751
110,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.1233313083648682,0.6863903999328613
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1235333681106567,0.669812798500061
110,110,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.1259124279022217,0.6805773973464966
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.1268631219863892,0.6536540985107422
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.1275625228881836,0.5649644136428833
110,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.1313010454177856,0.6041007041931152
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.132213473320007,0.6258834600448608
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.139699935913086,0.6870977878570557
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.141152262687683,0.6284970045089722
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.1459953784942627,0.5994670987129211
70,110,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.1487739086151123,0.7363815307617188
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.1526590585708618,0.6022401452064514
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1536284685134888,0.7168149948120117
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.156741738319397,0.6776209473609924
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1603264808654783,0.5944426655769348
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.1605143547058103,0.4939160048961639
110,110,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.1653144359588623,0.6751850247383118
50,110,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.1672778129577637,0.6570949554443359
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.1686720848083496,0.5489816665649414
30,110,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.172964334487915,0.6500186324119568
30,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.1731613874435425,0.557735800743103
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.1734018325805664,0.5769898891448975
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.1742398738861084,0.6164100170135498
110,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.1749979257583618,0.47860187292099
90,110,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.1764448881149292,0.68473219871521
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.184319257736206,0.675176739692688
70,110,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.1861722469329834,0.474298357963562
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.1880548000335691,0.4745991230010986
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.1889286041259766,0.4905904531478882
50,110,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.189908504486084,0.6094534993171692
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.1976486444473269,0.732475757598877
50,110,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.2020803689956665,0.6711133718490601
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.205176830291748,0.741573691368103
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.205177903175354,0.4943287968635559
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.2080763578414917,0.7278504371643066
90,110,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.2080767154693604,0.7659451365470886
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.2093346118927002,0.5912706851959229
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.213214635848999,0.7277259826660156
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.2208333015441897,0.5157824158668518
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.2209303379058838,0.7642050981521606
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.223433494567871,0.7829557657241821
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.2268691062927246,0.729501485824585
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.227633357048035,0.6896405220031738
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.229862928390503,0.7210206389427185
110,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.231163740158081,0.7286674380302429
70,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.2325398921966553,0.6000961065292358
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.2357187271118164,0.7882485389709473
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.2359378337860107,0.73046875
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.2368242740631104,0.753556489944458
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.238210916519165,0.7325375080108643
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.241671085357666,0.7803033590316772
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.2439160346984863,0.7876386046409607
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.2452795505523682,0.6321979761123657
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.2464807033538818,0.7297898530960083
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.2505053281784058,0.775549054145813
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.2566778659820557,0.7681878805160522
50,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.2618367671966553,0.7337823510169983
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.2675830125808716,0.7109560966491699
110,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.267637848854065,0.7551082968711853
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.2740310430526731,0.7837234735488892
110,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.2756125926971436,0.795276403427124
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.2797960042953491,0.7576513886451721
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.2806904315948486,0.8092406392097473
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.2848409414291382,0.6995326280593872
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.285515546798706,0.6500062942504883
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.286724090576172,0.7970954179763794
30,110,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.287859559059143,0.7604223489761353
110,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.287931203842163,0.6139916777610779
110,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.294520139694214,0.5025843977928162
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.2962021827697754,0.6702529191970825
50,110,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.3015437126159668,0.779286801815033
110,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3044012784957886,0.7202501893043518
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3121249675750732,0.7721557021141052
110,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.3176130056381226,0.6297953128814697
110,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.3178244829177856,0.5709362030029297
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.320643663406372,0.7701531052589417
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3214277029037476,0.7948241233825684
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.321949124336243,0.8297173380851746
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.3243752717971802,0.6315863132476807
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.3289387226104736,0.825480580329895
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.331363320350647,0.7887850999832153
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.3315482139587402,0.8508449792861938
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.3339014053344729,0.8339380025863647
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.335265874862671,0.7238950729370117
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.3358304500579834,0.6521204710006714
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.338771939277649,0.5365471839904785
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3479324579238892,0.716041088104248
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.3514735698699951,0.6589298248291016
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3531445264816284,0.7514896392822266
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3537133932113647,0.7965229153633118
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3542687892913818,0.8042483329772949
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.003,1.3618305921554563,0.708823025226593
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.3630712032318115,0.6260899305343628
30,110,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3637322187423706,0.6984622478485107
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.367140293121338,0.8312746286392212
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.3703505992889404,0.7579793930053711
70,110,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3713481426239014,0.8448649644851685
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.373755931854248,0.5866124629974365
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3857567310333252,0.8164336085319519
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.392728328704834,0.8154966831207275
110,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.3997786045074463,0.6791408061981201
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.3998982906341553,0.7996554374694824
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.4001500606536863,0.7143815755844116
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.4095860719680786,0.8286914825439453
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.4168777465820312,0.7027680277824402
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.4253575801849363,0.7671061158180237
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.433823585510254,0.849719762802124
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.44321870803833,0.8484307527542114
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.4449427127838137,0.859020471572876
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.4455173015594482,0.6939932703971863
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.4622151851654053,0.8610855340957642
50,110,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.463273048400879,0.6762311458587646
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.466493844985962,0.8656922578811646
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.4945600032806396,0.9110335111618042
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.509535551071167,0.6408381462097168
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.5140962600708008,0.8136639595031738
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.5284044742584229,0.9165809154510498
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.5517576932907104,0.9097442626953124
50,110,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.5586531162261963,0.6984179019927979
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.5659191608428955,0.9216333627700806
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.5709421634674072,0.8193159699440002
110,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.5811688899993896,0.7947667837142944
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.6171832084655762,0.7554787397384644
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.6254817247390747,0.9621255397796632
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.6321675777435305,0.7118059396743774
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.6352750062942505,0.8545922040939331
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.668704390525818,0.8030637502670288
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.684153437614441,0.8233205676078796
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.6970791816711426,0.8692315220832825
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.7026420831680298,0.9793074131011964
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.7126262187957764,0.81963050365448
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.736838698387146,0.9886743426322936
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.7427752017974854,0.7815733551979065
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.7510626316070557,0.9574921131134032
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.7519161701202393,0.977468967437744
30,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.7566930055618286,0.91067773103714
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.8256423473358157,1.0138418674468994
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.854835867881775,0.9227046966552734
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,1.8737093210220337,0.885256826877594
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.8887680768966677,1.026821851730347
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,1.9248719215393064,0.8545254468917847
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,1.94189977645874,0.9767727255821228
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.017061471939087,0.9037073254585266
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.065427541732788,0.8930788040161133
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.0857138633728027,1.0197997093200684
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.092583417892456,1.1001986265182495
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.1053390502929688,1.112550973892212
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.133838653564453,1.1375770568847656
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.136544704437256,1.0061100721359253
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.139003038406372,1.0401289463043213
70,110,<class 'torch.nn.modules.activation.Tanh'>,0.003,2.157064199447632,0.994138479232788
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.179387092590332,0.989654779434204
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.219219207763672,1.1165308952331543
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,2.227086544036865,1.0156464576721191
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.2832674980163574,1.0061627626419067
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.2894012928009038,0.9379199147224426
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,2.3110806941986084,1.1164644956588743
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,2.363102436065674,1.1507797241210938
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,2.4337282180786133,1.2098655700683594
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.4507088661193848,1.058726787567139
90,110,<class 'torch.nn.modules.activation.Tanh'>,0.003,2.586876392364502,1.1120457649230957
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.636152029037476,1.3122085332870483
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,2.709263324737549,1.3750460147857666
110,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,2.753018379211426,1.141150951385498
